bkID,Title,Maintext,coding,filsts,updated_by
50090,"Functions of complex variables","<001>Functions of complex variables\u001e<002>3G E-Learning\u001e<003>\u001e<004>\u001e<005>\u001e<006>\u001e<007>\u001e<008>3G E-Learning\u001e<009>New York, USA\u001e<0010>3G E-Learning\u001e<0011>2022\u001e<0012>Second edition.\u001e<0013>xiii, 444 pages.\u001e<0014>Illustrations, figures and tables (colored).\u001e<0015>25 cm.\u001e<0016>\u001e<0017>\u001e<0018>Includes summary, references and index.\u001e<0019>9781984659781\u001e<0020>Complex variables.;Functions of complex variables.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>515.9 T5311 2022\u001e<0026>MLIB00031507\u001e<0027>English\u001e<0028>Circulation Section\u001e<0029>31507\u001e<0030>1\u001e<0031>1\u001e<0032>0\u001e<0033>Chapter 1 Introduction to complex variables -- Chapter 2 Sequences and series -- Chapter 3 Approximate analytical methods -- Chapter 4 Analytic functions -- Chapter 5 Multiple integrals -- Chapter 6 Taylor and laurent series -- Chapter 7 Z-transform and difference equations -- Chapter 8 Some fundamental concepts from analysis -- Chapter 9 Harmonic functions -- Chapter 10 Singularities -- Chapter 11 Potential theory in the plane.\u001e<0034>\u001e<0035>\u001e<0036>0\u001e<0037>\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031507.jpg\u001e","GC-MAT","","geo"
50091,"Complete French all-in-one","<001>Complete French all-in-one\u001e<002>Annie Heminway [Editor]\u001e<003>\u001e<004>\u001e<005>\u001e<006>\u001e<007>Heminway, Annie [Editor].\u001e<008>\u001e<009>New York, USA\u001e<0010>McGraw Hill\u001e<0011>2023\u001e<0012>Third edition.\u001e<0013>x, 644 pages\u001e<0014>Illustrations, figures and tables.\u001e<0015>28 cm.\u001e<0016>\u001e<0017>Practice makes perfect\u001e<0018>Includes appendices.\u001e<0019>9781264285617\u001e<0020>French language--Textbooks for foreign speakers--English.;French language--Grammar--Problems, exercises, etc.;French language--Problems, exercises, etc.;French language--Self-instruction.;French language--Computer-assisted instruction.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>448.2421 C73754 2023\u001e<0026>MLIB00031551\u001e<0027>English\u001e<0028>Reserve Section\u001e<0029>31551\u001e<0030>1\u001e<0031>1\u001e<0032>0\u001e<0033>1. Articles -- 2. Basic gender endings: masculin and f̩minin -- 3. More french nouns and their gender -- 4. Numbers -- 5. Vocabulary: thoughts, feelings, communicating, home, travel, science, leisure, and technology 6. Building sentences -- 7. Asking questions -- 8. Exclamations and commands -- 9. Independent clauses and subordinate clauses -- 10. The present tense of -er verbs -- 11. The present of -ir and -re verbs -- 12. Etre, avoir, and other irregular verbs -- 13. The immediate future, the immediate past, and the causative form -- 14. Pronominal verbs -- 15. The pass̩ compos̩ -- 16. The imparfait and the plus-que-parfait -- 17. The simple future and the past future -- 18. The present conditional and the past conditional -- 19. Could, should, would? -- 20. The present subjunctive and the past subjunctive -- 21. Prepositions -- 22. The infinitive mood -- 23. The imperative mood -- 24. The present participle and gerund -- 25. The simple past, the passive voice, and indirect speech -- 26. Pronouns -- 27. Relative pronouns -- 28. Adjectives -- 29. Adverbs -- 30. Written french: making transitions and written correspondence -- 31. Verb transfers and confusing verbs -- 32. Whatever, whenever, wherever: french oddities and fun with prepositions -- 33. French in conversation: meeting people -- 34. French in conversation: making conversation and making plans -- 35. French in conversation: discussing current events -- 36. French in conversation: asking for help -- 37. A taste of french literature.\u001e<0034>Seven books from the bestselling Practice Makes Perfect series all in one volume! The best value for learning French at the level that matches your needs! With more than two million copies sold, the Practice Makes Perfect series has always offered what you need to master the French language: Clear explanations, practical examples, and the practice required for growing mastery. In Practice Makes Perfect: Complete French All-in-One, Premium Third Edition, you get even more at a spectacular value, with seven books from the bestselling series all in one volume. Structured to help you learn French at your own level, Practice Makes Perfect: Complete French All-in-One, Premium Third Edition covers grammar, sentence structures and conversation, and is enhanced with a comprehensive index that allows you quick reference to all grammar explanations in the book. This premium third edition is supported by the McGraw Hill Language Lab app, with vocabulary flash cards, audio conversations and answers to numerous exercises, and new recordings of example sentences throughout the book to help you improve your pronunciation and listening comprehension. Reinforced by hundreds of hands-on practice exercises, this one-stop resource gives you the confidence you need to break through the barrier to competency and fluency in French.-- Amazon.com\u001e<0035>\u001e<0036>0\u001e<0037>\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031551.jpg\u001e","GC-HRM","","geo"
50092,"Elementary number theory","<001>Elementary number theory\u001e<002>3G E-Learning\u001e<003>\u001e<004>\u001e<005>\u001e<006>\u001e<007>\u001e<008>3G E-Learning\u001e<009>United States of America\u001e<0010>3G E-Learning\u001e<0011>2020\u001e<0012>\u001e<0013>x, 264 pages.\u001e<0014>Illustrations, figures and tables.\u001e<0015>25 cm.\u001e<0016>\u001e<0017>\u001e<0018>Includes references and index.\u001e<0019>9781984637352\u001e<0020>Number theory.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>512.72 T5311 2020\u001e<0026>MLIB00031506\u001e<0027>English\u001e<0028>Circulation Section\u001e<0029>31506\u001e<0030>1\u001e<0031>1\u001e<0032>0\u001e<0033>Chapter 1 Preliminaries -- Chapter 2 Primes -- Chapter 3 Congruence`s, roots and indices -- Chapter 4 Quadratic reciprocity -- Chapter 5 Polynomials and polynomials functions -- Chapter 6 Combinatorics.\u001e<0034>\u001e<0035>\u001e<0036>0\u001e<0037>\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031506.jpg\u001e","GC-MAT","","geo"
50093,"Discrete mathematics","<001>Discrete mathematics\u001e<002>3G E-Learning\u001e<003>\u001e<004>\u001e<005>\u001e<006>\u001e<007>\u001e<008>3G E-Learning\u001e<009>United States of America\u001e<0010>3G E-Learning\u001e<0011>2023\u001e<0012>Third edition.\u001e<0013>xii, 352 pages.\u001e<0014>Illustrations, figures and tables.\u001e<0015>25 cm.\u001e<0016>\u001e<0017>\u001e<0018>Includes references and index.\u001e<0019>9781984679918\u001e<0020>Discrete mathematics.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>511.3 T5311 2023\u001e<0026>MLIB00031505\u001e<0027>English\u001e<0028>Circulation Section\u001e<0029>31505\u001e<0030>1\u001e<0031>1\u001e<0032>0\u001e<0033>Chapter 1 Propositional logic -- Chapter 2 Introduction to proofs -- Chapter 3 Counting -- Chapter 4 Advance counting and techniques -- Chapter 5 Algebraic structure -- Chapter 6 Graphs -- Chapter 7 Automata theory -- Chapter 8 Isomorphisms and factor groups.\u001e<0034>\u001e<0035>\u001e<0036>0\u001e<0037>\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031505.jpg\u001e","GC-MAT","","geo"
50094,"Disaster readiness and risk reduction","<001>Disaster readiness and risk reduction\u001e<002>3G E-Learning\u001e<003>\u001e<004>\u001e<005>\u001e<006>\u001e<007>\u001e<008>3G E-Learning\u001e<009>United States of America\u001e<0010>3G E-Learning\u001e<0011>2023\u001e<0012>Fourth edition.\u001e<0013>xii, 503 pages.\u001e<0014>Illustrations, figures and tables (colored).\u001e<0015>25 cm.\u001e<0016>DVD\u001e<0017>\u001e<0018>Includes references and index.\u001e<0019>9781984680464\u001e<0020>Risk management.;Risk reduction.;Emergency management.;Natural disasters.;Disaster preparedness.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>363.34 T5311 2023\u001e<0026>MLIB00031487\u001e<0027>English\u001e<0028>Reserve Section\u001e<0029>31487\u001e<0030>1\u001e<0031>1\u001e<0032>0\u001e<0033>Section 1 Basic concept of disaster and risk disaster risk -- Unit 1 Fundamentals of disaster -- Unit 2 Exposure, vulnerability, and damage assessment -- Unit 3 Disaster management cycle with focus on preparedness, prevention and mitigation -- Section 2 Introduction of hazard -- Unit 4 Introduction of hazard -- Unit 5 Earthquake hazards -- Unit 6 Volcano hazards -- Unit 7 Geological hazards -- Unit 8 Hydrometeorological hazards -- Unit 9 Fire hazard -- Section 3 Disaster risk reduction and management (drmm) -- Unit 10 Disaster risk reduction -- Unit 11 Community-based disaster risk reduction management -- Unit 12 Information management and communication in disasters --  Unit 13 Resilience in disaster risk reduction -- Index.\u001e<0034>\u001e<0035>\u001e<0036>0\u001e<0037>\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031487.jpg\u001e","GC-DIS","","geo"
50095,"AP Physics C","<001>AP Physics C\u001e<002>Greg Jacobs\u001e<003>\u001e<004>Jacobs, Greg\u001e<005>\u001e<006>\u001e<007>\u001e<008>\u001e<009>New York, United States of America\u001e<0010>McGraw Hill\u001e<0011>2023\u001e<0012>\u001e<0013>xvii, 359 pages.\u001e<0014>Illustrations, figures and tables.\u001e<0015>27 cm.\u001e<0016>5 steps to teaching: AP physics C, Teacher`s manual\u001e<0017>5 steps to a 5\u001e<0018>Includes web sites, glossary and bibliography.\u001e<0019>9781264519606\u001e<0020>Physics.;Advanced placement program (Education)--Examinations.;Physics--Examinations--Study guides.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>530 J171 2023\u001e<0026>MLIB00031485\u001e<0027>English\u001e<0028>Circulation Section\u001e<0029>31485\u001e<0030>1\u001e<0031>1\u001e<0032>0\u001e<0033>Step 1 Set up your study program -- Step 2 Determine your test readiness -- Step 3 Develop strategies for success -- Step 4 Review the knowledge you need to score high -- Step 5 Build your test-taking confidence.\u001e<0034>\u001e<0035>\u001e<0036>0\u001e<0037>5 steps to a 5: Advanced Placement physics C 2023\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031485.jpg\u001e","GC-PHY","","geo"
50096,"Curriculum design and lesson planning","<001>Curriculum design and lesson planning\u001e<002>3G E-Learning\u001e<003>\u001e<004>\u001e<005>\u001e<006>\u001e<007>\u001e<008>3G E-Learning\u001e<009>USA\u001e<0010>3G E-Learning LLC\u001e<0011>2023\u001e<0012>Third edition.\u001e<0013>xii, 430 pages.\u001e<0014>Illustrations, figures and tables (colored).\u001e<0015>25 cm.\u001e<0016>DVD\u001e<0017>\u001e<0018>Includes references and index.\u001e<0019>9781984679529\u001e<0020>Curriculum planning.;Lesson planning.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>371.3028 T5311 2023\u001e<0026>MLIB00031548\u001e<0027>English\u001e<0028>Circulation section\u001e<0029>31548\u001e<0030>1\u001e<0031>1\u001e<0032>0\u001e<0033>Chapter 1 Curriculum design and development -- Chapter 2 Developing the lesson plan -- Chapter 3 Approaches to curriculum -- Chapter 4 Curriculum evaluation and student assessment -- Chapter 5 Curriculum planning and implementation -- Chapter 6 Lesson planning in primary and secondary education -- Chapter 7 Curriculum decision making -- Chapter 8 Planning for instruction and learning.\u001e<0034>\u001e<0035>\u001e<0036>0\u001e<0037>\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031548.jpg\u001e","GC-CUR","","geo"
50098,"Chemistry for today: general, organic and biochemistry","<001>Chemistry for today: general, organic and biochemistry\u001e<002>Spencer L. Seager [and two others]\u001e<003>\u001e<004>Seager, Spencer L.\u001e<005>\u001e<006>Slabaugh, Michael R.;Hansen, Maren S.\u001e<007>\u001e<008>\u001e<009>Singapore\u001e<0010>Cengage Learning Asia Pte Ltd.\u001e<0011>2022\u001e<0012>Tenth edition.\u001e<0013>xxiv, 809 pages.\u001e<0014>Illustrations, figures and tables.\u001e<0015>26 cm.\u001e<0016>\u001e<0017>\u001e<0018>Includes appendix, glossary and index.\u001e<0019>9789815059694\u001e<0020>Chemistry--Study and teaching.;Organic chemistry.;Biochemistry.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>540 S4384 2022\u001e<0026>MLIB00031192\u001e<0027>English\u001e<0028>Circulation Section\u001e<0029>31192\u001e<0030>1\u001e<0031>1\u001e<0032>0\u001e<0033>Chapter 1. Matter, Measurements and Calculations -- Chapter 2. Atoms and molecules -- Chapter 3. Electronic structure and the periodic Law -- Chapter 4. Forces between particles -- Chapter 5. Chemical Reactions -- Chapter 6. The states of matter -- Chapter 7. Solutions and colloids -- Chapter 8. Reaction rates and equilibrium -- Chapter 9. Acids, Bases and salts -- Chapter 10. Radioactivity and Nuclear processes -- Chapter 11. Organic Compounds: Alkanes -- Chapter 12. Unsaturated Hydrocarbons -- Chapter 13. Alcohols, Phenols, and Ethers -- Chapter 14. Aldehydes and Ketones -- Chapter 15. Carboxylic Acids and Esters -- Chapters 16. Amines and Amides -- Chapter 17. Carbohydrates -- Chapter 18. Lipids -- Chapter 19. Proteins -- Chapter 20. Enzymes -- Chapter 21. Nucleic Acids and protein synthesis -- Chapter 22. Nutrition and Energy for Life -- Chapter 23. Carbohydrate Metabolism -- Chapter 24. Lipid and Amino Acid Metabolism -- Chapter 25. Body Fluids.\u001e<0034>\u001e<0035>\u001e<0036>0\u001e<0037>\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031192.jpg\u001e","GC-CHE","","geo"
50099,"Fundamentals of fruit production and processing technology","<001>Fundamentals of fruit production and processing technology\u001e<002>Ben Davies\u001e<003>\u001e<004>Davies, Ben\u001e<005>\u001e<006>\u001e<007>\u001e<008>\u001e<009>Delaware, USA\u001e<0010>American Academic Publisher\u001e<0011>2024\u001e<0012>\u001e<0013>xix, 353 pages.\u001e<0014>Illustrations, figures and tables.\u001e<0015>25 cm.\u001e<0016>\u001e<0017>\u001e<0018>Includes bibliography and index.\u001e<0019>978166867435\u001e<0020>Fruits--Production technology.;Fruits--Processing--Technological innovations.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>634.04 D2551 2024\u001e<0026>MLIB00031540\u001e<0027>English\u001e<0028>Agri-Science Section\u001e<0029>31540\u001e<0030>1\u001e<0031>1\u001e<0032>0\u001e<0033>Chapter 1 Fruit production --  Chapter 2 Current status of production and processing of fruits -- Chapter 3 Production technology of fruits -- Chapter 4 Fruit processing technology -- Chapter 5 Commodity processing in fruit -- Chapter 6 Fruit specific preservation and processing technologies -- Chapter 7 Deciduous fruit production.\u001e<0034>\u001e<0035>\u001e<0036>0\u001e<0037>\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031540.jpg\u001e","GC-FVP","","geo"
50100,"Elementary statistics","<001>Elementary statistics\u001e<002>William Navidi and Barry Monk\u001e<003>\u001e<004>Navidi, William\u001e<005>\u001e<006>Monk, Barry\u001e<007>\u001e<008>\u001e<009>USA\u001e<0010>McGraw Hill LLC\u001e<0011>2022\u001e<0012>Fourth edition.\u001e<0013>xxxii, 718 pages.\u001e<0014>Includes images, graphs and tables.\u001e<0015>27 cm.\u001e<0016>\u001e<0017>\u001e<0018>Includes index.\u001e<0019>9781264417001\u001e<0020>Mathematical statistics.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>519.5 N325 2022\u001e<0026>MLIB00031545\u001e<0027>English\u001e<0028>Circulation section\u001e<0029>31545\u001e<0030>1\u001e<0031>1\u001e<0032>0\u001e<0033>Chapter 1 Basic ideas -- Chapter 2 Graphical summaries of data -- Chapter 3 Numerical summaries of data -- Chapter 4 Summarizing bivariate data -- Chapter 5 Probability -- Chapter 6 Discrete probability distributions -- Chapter 7 The normal distribution -- Chapter 8 Confidence intervals -- Chapter 9 Hypothesis testing -- Chapter 10 Two-sample confidence intervals -- Chapter 11 Two-sample hypothesis tests -- Chapter 12 Tests with qualitative data -- Chapter 13 Inference in linear models -- Chapter 14 Analysis of variance -- Chapter 15 Nonparametric statistics.\u001e<0034>\u001e<0035>\u001e<0036>0\u001e<0037>\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031545.jpg\u001e","GC-STA","","geo"
50101,"The latest technologies in agriculture and plant sciences: improved techniques, methods, and yields","<001>The latest technologies in agriculture and plant sciences: improved techniques, methods, and yields\u001e<002>Hazem Shawky Fouda\u001e<003>\u001e<004>Fouda, Hazem Shawky\u001e<005>\u001e<006>\u001e<007>\u001e<008>\u001e<009>Ontario, Canada\u001e<0010>Delve Publishing\u001e<0011>2023\u001e<0012>\u001e<0013>x, 247 pages.\u001e<0014>Illustrations, figures, graphs and tables (colored).\u001e<0015>23 cm.\u001e<0016>\u001e<0017>\u001e<0018>Includes references and index.\u001e<0019>9781774694152\u001e<0020>Agricultural innovations.;New technologies--Agriculture.;Agriculture engineering.\u001e<0021>\u001e<0022>\u001e<0023>\u001e<0024>CIR;\u001e<0025>338.162 F764 2023\u001e<0026>MLIB00031221;MLIB00031531\u001e<0027>English\u001e<0028>Reserve/Agri-Science Section\u001e<0029>31221;31531\u001e<0030>2\u001e<0031>2\u001e<0032>0\u001e<0033>Chapter 1 Introduction to advances in plant and agricultural research -- Chapter 2 Advances in plant research -- Chapter 3 Genomics in plant research -- Chapter 4 Recombinant DNA technology and plants -- Chapter 5 Microarray technology -- Chapter 6 Drought resistant plants -- Chapter 7 Disease resistant plants -- Chapter 8 Sustainable agriculture -- Chapter 9 Climate resilient agriculture -- Chapter 10 Plant breeding.\u001e<0034>\u001e<0035>\u001e<0036>0\u001e<0037>\u001e<0038>\u001e<0039>Text\u001e<0040>Unmediated\u001e<0041>Volume\u001e<0042>MLIB00031221.jpg\u001e","GC-AGR","","geo"
